nome_cont,nro_proc,ano_fisc,tipo_rec,nro_acordao,dt_secao,relator,decisao,ementa
SNC-LAVALIN PROJETOS INDUSTRIAIS LTDA.,10680.932340/2011-12,2011,RECURSO VOLUNTARIO,1201-004.082,14/10/2020,Não informado,"Vistos, relatados e discutidos os presentes autos.
Acordam os membros do colegiado, por unanimidade de votos, em negar provimento ao recurso voluntário.

(assinado digitalmente)
Ricardo Antonio Carvalho Barbosa  Presidente

(assinado digitalmente)
Alexandre Evaristo Pinto  Relator

Participaram do presente julgamento os Conselheiros: Neudson Cavalcante Albuquerque, Gisele Barra Bossa, Allan Marcel Warwar Teixeira, Alexandre Evaristo Pinto, Efigênio de Freitas Júnior, Jeferson Teodorovicz, André Severo Chaves (suplente convocado) e Ricardo Antonio Carvalho Barbosa (Presidente).","ASSUNTO: IMPOSTO SOBRE A RENDA DE PESSOA JURÍDICA (IRPJ)
Ano-calendário: 2005
COMPENSAÇÃO. REQUISITOS.
A certeza e a liquidez dos créditos são requisitos indispensáveis para a compensação autorizada por lei."
SNC-LAVALIN PROJETOS INDUSTRIAIS LTDA.,10680.900860/2011-58,2011,RECURSO VOLUNTARIO,1201-004.083,14/10/2020,Não informado,"Vistos, relatados e discutidos os presentes autos.
Acordam os membros do colegiado, por maioria de votos, em determinar o retorno dos autos à autoridade local para análise do mérito do direito creditório pleiteado, retomando-se a partir do novo despacho decisório, o rito processual habitual, sem óbice da DRF intimar o contribuinte a apresentar provas complementares. Vencido o conselheiro Ricardo Antonio Carvalho Barbosa, que votou no sentido de negar provimento ao recurso voluntário.

(assinado digitalmente)
Ricardo Antonio Carvalho Barbosa  Presidente

(assinado digitalmente)
Alexandre Evaristo Pinto  Relator

Participaram do presente julgamento os Conselheiros: Neudson Cavalcante Albuquerque, Gisele Barra Bossa, Allan Marcel Warwar Teixeira, Alexandre Evaristo Pinto, Efigênio de Freitas Júnior, Jeferson Teodorovicz, André Severo Chaves (suplente convocado) e Ricardo Antonio Carvalho Barbosa (Presidente).","ASSUNTO: IMPOSTO SOBRE A RENDA DE PESSOA JURÍDICA (IRPJ)
Ano-calendário: 2005
COMPENSAÇÃO. REQUISITOS.
A certeza e a liquidez dos créditos são requisitos indispensáveis para a compensação autorizada por lei."
PREMIUM PRODUCOES CRIACOES ARTISTICAS E EVENTOS LTDA,10580.902689/2014-92,2014,RECURSO VOLUNTARIO,1201-004.084,14/10/2020,Não informado,"Vistos, relatados e discutidos os presentes autos.
Acordam os membros do colegiado, por unanimidade de votos, em determinar o retorno dos autos à autoridade local para análise do mérito do direito creditório pleiteado, retomando-se a partir do novo despacho decisório, o rito processual habitual, sem óbice da DRF intimar o contribuinte a apresentar provas complementares.

(assinado digitalmente)
Ricardo Antonio Carvalho Barbosa  Presidente

(assinado digitalmente)
Alexandre Evaristo Pinto  Relator

Participaram do presente julgamento os Conselheiros: Neudson Cavalcante Albuquerque, Gisele Barra Bossa, Allan Marcel Warwar Teixeira, Alexandre Evaristo Pinto, Efigênio de Freitas Júnior, Jeferson Teodorovicz, André Severo Chaves (suplente convocado) e Ricardo Antonio Carvalho Barbosa (Presidente).","ASSUNTO: IMPOSTO SOBRE A RENDA DE PESSOA JURÍDICA (IRPJ)
Ano-calendário: 2013
COMPENSAÇÃO. REQUISITOS.
A certeza e a liquidez dos créditos são requisitos indispensáveis para a compensação autorizada por lei."
COSER CAFE SA,10783.720129/2010-10,2010,RECURSO VOLUNTARIO,1201-004.078,14/10/2020,Não informado,"Vistos, relatados e discutidos os presentes autos.
Acordam os membros do colegiado, por maioria de votos, em determinar o retorno dos autos à autoridade local para análise do mérito do direito creditório pleiteado, considerando-se a PER/DCOMP retificadora, retomando-se a partir do novo despacho decisório, o rito processual habitual, sem óbice da DRF intimar o contribuinte a apresentar provas complementares. Vencido o conselheiro Ricardo Antonio Carvalho Barbosa que votou no sentido de converter o julgamento em diligência.

(assinado digitalmente)
Ricardo Antonio Carvalho Barbosa  Presidente

(assinado digitalmente)
Alexandre Evaristo Pinto  Relator

Participaram do presente julgamento os Conselheiros: Neudson Cavalcante Albuquerque, Gisele Barra Bossa, Allan Marcel Warwar Teixeira, Alexandre Evaristo Pinto, Efigênio de Freitas Júnior, Jeferson Teodorovicz, André Severo Chaves (suplente convocado) e Ricardo Antonio Carvalho Barbosa (Presidente).","ASSUNTO: IMPOSTO SOBRE A RENDA DE PESSOA JURÍDICA (IRPJ)
Ano-calendário: 2005
COMPENSAÇÃO. REQUISITOS.
A certeza e a liquidez dos créditos são requisitos indispensáveis para a compensação autorizada por lei."
CONCRET MATERIAIS DE CONSTRUCAO LTDA,13433.721328/2013-48,2013,RECURSO VOLUNTARIO,1401-004.927,10/11/2020,Cláudio de Andrade Camerano,"Vistos, relatados e discutidos os presentes autos.
Acordam os membros do colegiado, por unanimidade de votos, dar provimento ao recurso voluntário para cancelar as exigências dos autos de infração de IRPJ e de CSLL.
(assinado digitalmente)
Luiz Augusto de Souza Gonçalves - Presidente
(assinado digitalmente)
Cláudio de Andrade Camerano - Relator
Participaram da sessão de julgamento os conselheiros: Luiz Augusto de Souza Gonçalves, Nelso Kichel, Wilson Kazumi Nakayama (suplente convocado em substituição ao Conselheiro Carlos André Soares Nogueira) Cláudio de Andrade Camerano, Luciana Yoshihara Arcangelo Zanin, Daniel Ribeiro Silva, Letícia Domingues Costa Braga e Mauritania Elvira de Sousa Mendonça (suplente convocada).","ASSUNTO: IMPOSTO SOBRE A RENDA DE PESSOA JURÍDICA (IRPJ)
Período de apuração: 01/10/2010 a 31/12/2010
LANÇAMENTO DE OFÍCIO. APURAÇÃO INCORRETA. CVM. DADOS DE ECD SUBSTITUÍDA. DILIGÊNCIAS.
Constatado em diligências demandadas por este Colegiado, que os dados de Custo de Mercadorias Vendidas (CVM) utilizados na apuração do lançamento de IRPJ foram extraídos de ECD que já havia sido legitimamente substituída, de se cancelar o crédito constituído de ofício.

ASSUNTO: CONTRIBUIÇÃO SOCIAL SOBRE O LUCRO LÍQUIDO (CSLL)
Período de apuração: 01/10/2010 a 31/12/2010
LANÇAMENTO DE OFÍCIO. APURAÇÃO INCORRETA. CVM. DADOS DE ECD SUBSTITUÍDA. DILIGÊNCIAS.
Constatado em diligências demandadas por este Colegiado, que os dados de Custo de Mercadorias Vendidas (CVM) utilizados na apuração do lançamento de IRPJ foram extraídos de ECD que já havia sido legitimamente substituída, de se cancelar o crédito constituído de ofício."
AGROPECUARIA ALEXANIA LTDA,13839.000273/2009-90,2009,RECURSO VOLUNTARIO,1401-004.954,11/11/2020,Cláudio de Andrade Camerano,"Vistos, relatados e discutidos os presentes autos.
Acordam os membros do colegiado, por unanimidade de votos afastar a preliminar de nulidade do despacho decisório e, no mérito, negar provimento ao recurso voluntário.
(assinado digitalmente)
Luiz Augusto de Souza Gonçalves - Presidente
(assinado digitalmente)
Cláudio de Andrade Camerano - Relator
Participaram da sessão de julgamento os conselheiros: Luiz Augusto de Souza Gonçalves, Nelso Kichel, Wilson Kazumi Nakayama (suplente convocado em substituição ao Conselheiro Carlos André Soares Nogueira) Cláudio de Andrade Camerano, Luciana Yoshihara Arcangelo Zanin, Daniel Ribeiro Silva, Letícia Domingues Costa Braga e Mauritania Elvira de Sousa Mendonça (suplente convocada).","ASSUNTO: PROCESSO ADMINISTRATIVO FISCAL
Ano-calendário: 2000, 2001, 2002, 2003
NULIDADE.
Além de não se enquadrar nas causas enumeradas no art. 59 do Decreto nº 70.235, de 1972, e não se tratar de caso de inobservância dos pressupostos legais, é incabível falar em nulidade do despacho decisório revisor quando não houve transgressão alguma ao devido processo legal.
DESPACHO DECISÓRIO ANTERIOR. REVISÃO DE OFÍCIO. POSSIBILIDADE.
A Administração Pública deve anular seus próprios atos, quando eivados de vício de legalidade, e pode revogá-los por motivo de conveniência ou oportunidade, respeitados os direitos adquiridos, dentro do prazo de cinco anos contado da data em que foram praticados; logo, tendo autoridade fiscal constatado erro no despacho decisório por ela proferido, haja vista ter reconhecido direito creditório não dotado de certeza e liquidez, é seu dever rever de ofício a decisão, pois o controle sobre seus próprios atos é atividade inerente às atribuições da Administração Pública e decorre dos princípios a que ela se submete, dentre os quais, os da legalidade, da indisponibilidade do bem público e da predominância do interesse público.

ASSUNTO: IMPOSTO SOBRE A RENDA DE PESSOA JURÍDICA (IRPJ)
Ano-calendário: 2000, 2001, 2002, 2003
PARTES BENEFICIÁRIAS. RENDIMENTOS. EXCLUSÃO. LUCRO REAL. TRIBUTAÇÃO EXCLUSIVA. FONTE.
A legislação de regência estabelece que os rendimentos oriundos de partes beneficiárias se submetam à tributação do IR na fonte à alíquota de 15% que se convertem em tributação definitiva nos termos do art. 670, II, do RIR de 1999, sempre que a pessoa jurídica detentora do título esteja habilitada a excluir as quantias assim recebidas do lucro líquido, para efeito de determinar o lucro real, como ocorre no caso concreto."
ALTO MIUDESAS COMERCIAL LTDA,10325.000292/2007-56,2007,RECURSO VOLUNTARIO,1401-004.889,15/10/2020,Letícia Domingues Costa Braga,"Vistos, relatados e discutidos os presentes autos.
Acordam os membros do colegiado, por unanimidade de votos, negar provimento ao recurso voluntário.
(documento assinado digitalmente)
Luiz Augusto de Souza Gonçalves  Presidente

(documento assinado digitalmente)
Letícia Domingues Costa Braga - Relatora

Participaram do presente julgamento os Conselheiros: Luiz Augusto de Souza Gonçalves (Presidente), Marcelo José Luz de Macedo (suplente convocado), Luciana Yoshihara Arcângelo Zanin, Daniel Ribeiro Silva, Nelso Kichel, Letícia Domingues Costa Braga, Cláudio de Andrade Camerano e Carlos André Soares Nogueira.","ASSUNTO: IMPOSTO SOBRE A RENDA DE PESSOA JURÍDICA (IRPJ)
Exercício: 2003
DECADÊNCIA
O prazo decadencial de qualquer expectativa de direito do contribuinte, que reduza a base de cálculo de determinado tributo, tais como base de cálculo negativa, amortização de bens do ativo, e o ágio (Súmula 116), somente começar a fluir quando o contribuinte exerce seu direito perante o fisco, deduzindo tais parcelas do saldo da base de cálculo do imposto devido, mesmo que a justificativa de tal direito tenha ocorrido em períodos remotos.
HOMOLOGAÇÃO TÁCITA. PRAZO. INOCORRÊNCIA
Será considerada tacitamente homologada a compensação, objeto de declaração de compensação que não seja proferido qualquer despacho decisório e cientificado o sujeito passivo, no prazo de cinco anos, contados da data de seu protocolo. Não configurado o interregno necessário, não estão homologadas a compensação."
ALTO MIUDESAS COMERCIAL LTDA,10325.000290/2007-67,2007,RECURSO VOLUNTARIO,1401-004.890,15/10/2020,Letícia Domingues Costa Braga,"Vistos, relatados e discutidos os presentes autos.
Acordam os membros do colegiado, por unanimidade de votos, negar provimento ao recurso voluntário.
(documento assinado digitalmente)
Luiz Augusto de Souza Gonçalves  Presidente

(documento assinado digitalmente)
Letícia Domingues Costa Braga  Relatora


Participaram do presente julgamento os Conselheiros: Luiz Augusto de Souza Gonçalves (Presidente), Marcelo José Luz de Macedo (suplente convocado), Luciana Yoshihara Arcângelo Zanin, Daniel Ribeiro Silva, Nelso Kichel, Letícia Domingues Costa Braga, Cláudio de Andrade Camerano e Carlos André Soares Nogueira.","ASSUNTO: IMPOSTO SOBRE A RENDA DE PESSOA JURÍDICA (IRPJ)
Exercício: 2004
DECADÊNCIA
O prazo decadencial de qualquer expectativa de direito do contribuinte, que reduza a base de cálculo de determinado tributo, tais como base de cálculo negativa, amortização de bens do ativo, e o ágio (Súmula 116), somente começar a fluir quando o contribuinte exerce seu direito perante o fisco, deduzindo tais parcelas do saldo da base de cálculo do imposto devido, mesmo que a justificativa de tal direito tenha ocorrido em períodos remotos.
HOMOLOGAÇÃO TÁCITA. PRAZO. INOCORRÊNCIA
Será considerada tacitamente homologada a compensação, objeto de declaração de compensação que não seja proferido qualquer despacho decisório e cientificado o sujeito passivo, no prazo de cinco anos, contados da data de seu protocolo. Não configurado o interregno necessário, não estão homologadas a compensação."
AGROPECUARIA ALEXANIA LTDA,13839.905912/2012-19,2012,RECURSO VOLUNTARIO,1401-004.956,11/11/2020,Cláudio de Andrade Camerano,"Vistos, relatados e discutidos os presentes autos.
Acordam os membros do colegiado, por unanimidade de votos, negar provimento ao recurso voluntário.
(assinado digitalmente)
Luiz Augusto de Souza Gonçalves - Presidente
(assinado digitalmente)
Cláudio de Andrade Camerano - Relator
Participaram da sessão de julgamento os conselheiros: Luiz Augusto de Souza Gonçalves, Nelso Kichel, Wilson Kazumi Nakayama (suplente convocado em substituição ao Conselheiro Carlos André Soares Nogueira) Cláudio de Andrade Camerano, Luciana Yoshihara Arcangelo Zanin, Daniel Ribeiro Silva, Letícia Domingues Costa Braga e Mauritania Elvira de Sousa Mendonça (suplente convocada).","ASSUNTO: IMPOSTO SOBRE A RENDA DE PESSOA JURÍDICA (IRPJ)
Ano-calendário: 2008
PARTES BENEFICIÁRIAS. RENDIMENTOS. EXCLUSÃO. LUCRO REAL. TRIBUTAÇÃO EXCLUSIVA. FONTE.
A legislação de regência estabelece que os rendimentos oriundos de partes beneficiárias se submetam à tributação do IR na fonte à alíquota de 15% que se convertem em tributação definitiva nos termos do art. 670, II, do RIR de 1999, sempre que a pessoa jurídica detentora do título esteja habilitada a excluir as quantias assim recebidas do lucro líquido, para efeito de determinar o lucro real, como ocorre no caso concreto."
AGROPECUARIA ALEXANIA LTDA,13839.905910/2012-11,2012,RECURSO VOLUNTARIO,1401-004.955,11/11/2020,Cláudio de Andrade Camerano,"Vistos, relatados e discutidos os presentes autos.
Acordam os membros do colegiado, por unanimidade de votos, negar provimento ao recurso.
(assinado digitalmente)
Luiz Augusto de Souza Gonçalves - Presidente
(assinado digitalmente)
Cláudio de Andrade Camerano - Relator
Participaram da sessão de julgamento os conselheiros: Luiz Augusto de Souza Gonçalves, Nelso Kichel, Wilson Kazumi Nakayama (suplente convocado em substituição ao Conselheiro Carlos André Soares Nogueira) Cláudio de Andrade Camerano, Luciana Yoshihara Arcangelo Zanin, Daniel Ribeiro Silva, Letícia Domingues Costa Braga e Mauritania Elvira de Sousa Mendonça (suplente convocada).","ASSUNTO: IMPOSTO SOBRE A RENDA DE PESSOA JURÍDICA (IRPJ)
Ano-calendário: 2005
PARTES BENEFICIÁRIAS. RENDIMENTOS. EXCLUSÃO. LUCRO REAL. TRIBUTAÇÃO EXCLUSIVA. FONTE.
A legislação de regência estabelece que os rendimentos oriundos de partes beneficiárias se submetam à tributação do IR na fonte à alíquota de 15% que se convertem em tributação definitiva nos termos do art. 670, II, do RIR de 1999, sempre que a pessoa jurídica detentora do título esteja habilitada a excluir as quantias assim recebidas do lucro líquido, para efeito de determinar o lucro real, como ocorre no caso concreto."
AGROPECUARIA ALEXANIA LTDA,13839.900269/2008-42,2008,RECURSO VOLUNTARIO,1401-004.953,11/11/2020,Cláudio de Andrade Camerano,"Vistos, relatados e discutidos os presentes autos.
Acordam os membros do colegiado, por unanimidade de votos, negar provimento ao recurso voluntário.
(assinado digitalmente)
Luiz Augusto de Souza Gonçalves - Presidente
(assinado digitalmente)
Cláudio de Andrade Camerano - Relator
Participaram da sessão de julgamento os conselheiros: Luiz Augusto de Souza Gonçalves, Nelso Kichel, Wilson Kazumi Nakayama (suplente convocado em substituição ao Conselheiro Carlos André Soares Nogueira) Cláudio de Andrade Camerano, Luciana Yoshihara Arcangelo Zanin, Daniel Ribeiro Silva, Letícia Domingues Costa Braga e Mauritania Elvira de Sousa Mendonça (suplente convocada).","ASSUNTO: IMPOSTO SOBRE A RENDA DE PESSOA JURÍDICA (IRPJ)
Ano-calendário: 2003
PARTES BENEFICIÁRIAS. RENDIMENTOS. EXCLUSÃO. LUCRO REAL. TRIBUTAÇÃO EXCLUSIVA. FONTE.
A legislação de regência estabelece que os rendimentos oriundos de partes beneficiárias se submetam à tributação do IR na fonte à alíquota de 15%, que se convertem em tributação definitiva nos termos do art. 670, II, do RIR de 1999, sempre que a pessoa jurídica detentora do título esteja habilitada a excluir as quantias assim recebidas do lucro líquido, para efeito de determinar o lucro real, como ocorre no caso concreto."
